file,rows,used_sep,used_encoding,has_author,has_title,has_date,has_content,has_url,error
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne42.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne43.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne44.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne45.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne47.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne48.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne49.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne5.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne50.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne51.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne52.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne53.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne54.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne55.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne56.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne57.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne58.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne59.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne6.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne61.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne62.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne63.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne64.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne65.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne66.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne67.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne68.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne69.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne7.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne70.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne71.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne72.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne73.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne74.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne75.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne76.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne77.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne78.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne79.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne8.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne80.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne81.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne82.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne83.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne84.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne85.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne86.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne87.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2024-07-01/quotidienne9.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2019/peuple2019_1.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2019/peuple2019_2.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2019/peuple2019_3.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2019/peuple2019_4.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2019/peuple2019_5.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2019/peuple2019_6.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2019/peuple2019_7.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2019/peuple2019_8.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2019/peuple2019_9.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2019/peuple2019_10.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2019/peuple2019_11.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2019/peuple2019_12.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2019/peuple2019_13.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2019/peuple2019_14.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2019/peuple2019_15.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2019/peuple2019_16.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2019/peuple2019_17.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2019/peuple2019_18.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2019/peuple2019_19.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2019/peuple2019_20.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2017/peuple2017_1.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2017/peuple2017_2.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2017/peuple2017_3.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2017/peuple2017_4.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2017/peuple2017_5.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2017/peuple2017_6.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2017/peuple2017_7.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2017/peuple2017_8.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2017/peuple2017_9.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2017/peuple2017_10.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2017/peuple2017_11.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2017/peuple2017_12.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2017/peuple2017_13.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2017/peuple2017_14.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2017/peuple2017_15.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2017/peuple2017_16.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2017/peuple2017_17.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2017/peuple2017_18.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2017/peuple2017_19.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2017/peuple2017_20.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2017/peuple2017_21.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2017/peuple2017_22.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2021/peuple2021_1.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2021/peuple2021_2.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2021/peuple2021_3.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2021/peuple2021_4.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2021/peuple2021_5.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2021/peuple2021_6.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2021/peuple2021_7.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2021/peuple2021_8.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2021/peuple2021_9.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2021/peuple2021_10 (1).csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2021/peuple2021_10.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2021/peuple2021_11.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2021/peuple2021_12.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2021/peuple2021_13.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2021/peuple2021_14.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2021/peuple2021_15.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2021/peuple2021_16.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2021/peuple2021_17.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2021/peuple2021_18.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2021/peuple2021_19.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2021/peuple2021_20.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2021/peuple2021_21.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2023-07-01/quotidienne1.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2023-07-01/quotidienne10.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2023-07-01/quotidienne11.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2023-07-01/quotidienne12.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2023-07-01/quotidienne13.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2023-07-01/quotidienne14.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2023-07-01/quotidienne15.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2023-07-01/quotidienne16.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2023-07-01/quotidienne17.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2023-07-01/quotidienne18.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2023-07-01/quotidienne19.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2023-07-01/quotidienne2.csv,1,auto,utf-8,True,True,True,True,False,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/Peuple Quotidienne/2023-07-01/quotidienne20.csv,1,auto,utf-8,True,True,True,True,False,
